id,type,properties,geometry
7453,Feature,"{'id': '39606', 'modern': 'Ponte Nomentano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [12.5325, 41.933611]}"
7454,Feature,"{'id': '39610', 'modern': 'Pont-Saint-Martin', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [7.8001, 45.599326]}"
7455,Feature,"{'id': '39616', 'modern': ""Sant'Anna"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [12.185556, 45.857778]}"
7456,Feature,"{'id': '39617', 'modern': 'Ponte dell’Abbadia', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': -330, 'endyear': 640}","{'type': 'Point', 'coordinates': [11.6311494, 42.4299644]}"
7457,Feature,"{'id': '39621', 'modern': ""Ponte sull'Adige"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [11.1152715, 46.6806172]}"
7458,Feature,"{'id': '39705', 'modern': 'Puente de la Vizana', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.8066568, 42.1306329]}"
7459,Feature,"{'id': '39706', 'modern': 'Puente de Valimbre', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.0150704, 42.414158]}"
7460,Feature,"{'id': '39710', 'modern': 'Berrueco', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.57269, 40.9031]}"
7461,Feature,"{'id': '39711', 'modern': 'Valdemaqueda', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.29926, 40.4869]}"
7462,Feature,"{'id': '39796', 'modern': 'Ochavilla', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.05489, 42.42165]}"
7463,Feature,"{'id': '39797', 'modern': 'La Trisla', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.06408, 42.41161]}"
7464,Feature,"{'id': '39868', 'modern': 'A Ponte Navea', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.2893486, 42.3488026]}"
7465,Feature,"{'id': '39870', 'modern': 'Ponte Bibei', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.2147049, 42.3337132]}"
7466,Feature,"{'id': '39871', 'modern': 'Ponte da Cigarrosa', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.1286598, 42.3884749]}"
7467,Feature,"{'id': '39872', 'modern': 'Toral de los Vados', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.78721, 42.54485]}"
7468,Feature,"{'id': '39873', 'modern': 'Villafranca del Bierzo', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.8118228, 42.609267]}"
7469,Feature,"{'id': '39874', 'modern': 'Arroyo de Laredo', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.8467792, 42.6268219]}"
7470,Feature,"{'id': '39880', 'modern': 'Congosto', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.53044, 42.62563]}"
7471,Feature,"{'id': '39881', 'modern': 'Las Ventas de Albares', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.3926512, 42.6043457]}"
7472,Feature,"{'id': '39882', 'modern': 'Páramo del Sil', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.50268, 42.82449]}"
7473,Feature,"{'id': '39883', 'modern': 'Calzada de Tera', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.07685, 41.9837]}"
7474,Feature,"{'id': '39884', 'modern': 'Pedra', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.1464281, 41.6657029]}"
7475,Feature,"{'id': '39885', 'modern': 'Puente Mocho', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.998767, 41.115516]}"
7476,Feature,"{'id': '39886', 'modern': 'Puente del Andaluz', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.79987, 41.40369]}"
7477,Feature,"{'id': '39887', 'modern': 'El Puente Grande', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.06989, 41.26596]}"
7478,Feature,"{'id': '39888', 'modern': 'Carbellino', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.15368, 41.20268]}"
7479,Feature,"{'id': '39889', 'modern': 'Puente Potato', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.83127, 41.41738]}"
7480,Feature,"{'id': '39890', 'modern': 'Puente de los Picos', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.26325, 42.30178]}"
7481,Feature,"{'id': '39891', 'modern': 'Nestar', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.2345005, 42.8390976]}"
7482,Feature,"{'id': '39894', 'modern': 'El Raso', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.35628, 40.15131]}"
7483,Feature,"{'id': '39902', 'modern': 'Barranco de Aluenda ', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 200, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [-1.518431, 41.395886]}"
7484,Feature,"{'id': '39903', 'modern': 'Paracuellos de Jíloca ', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [-1.64181, 41.3123]}"
7485,Feature,"{'id': '39904', 'modern': 'Maluenda', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [-1.62282, 41.29026]}"
7486,Feature,"{'id': '39905', 'modern': 'Ponlarrones', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.28523, 41.16545]}"
7487,Feature,"{'id': '39906', 'modern': 'Villahermosa del Campo', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.24258, 41.10877]}"
7488,Feature,"{'id': '39907', 'modern': 'Calamocha', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.30259, 40.92037]}"
7489,Feature,"{'id': '39908', 'modern': 'Entrambasaguas', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.32178, 40.88655]}"
7490,Feature,"{'id': '39910', 'modern': 'Puente la Reina de Jaca', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [-0.7859317, 42.5552587]}"
7491,Feature,"{'id': '39911', 'modern': 'Puente de Quicena', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 2000, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [-0.3696935, 42.1319372]}"
7492,Feature,"{'id': '39914', 'modern': 'Dehesa de La Zafra', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.3462967, 39.3669056]}"
7493,Feature,"{'id': '39915', 'modern': 'Puente Estrecho', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.08956, 39.43486]}"
7494,Feature,"{'id': '39917', 'modern': 'Puente romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.0434, 39.44888]}"
7495,Feature,"{'id': '39918', 'modern': 'Pte. del Cno. de la Cumbre', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.91528, 39.42898]}"
7496,Feature,"{'id': '39919', 'modern': 'Venta de Magasca', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.8925, 39.41673]}"
7497,Feature,"{'id': '39921', 'modern': 'Puente romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.72232, 39.7742]}"
7498,Feature,"{'id': '39922', 'modern': 'El Campillo', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.038322, 40.016661]}"
7499,Feature,"{'id': '39923', 'modern': 'Aljucén', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.310903, 39.05838]}"
7500,Feature,"{'id': '39924', 'modern': 'Palomas', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.13388, 38.69025]}"
7501,Feature,"{'id': '39926', 'modern': 'Puente romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.962572, 38.966133]}"
7502,Feature,"{'id': '39927', 'modern': 'Puente romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.93786, 38.96575]}"
7503,Feature,"{'id': '39928', 'modern': 'El Pontón', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.70025, 38.31333]}"
7504,Feature,"{'id': '39929', 'modern': 'El Ronquillo', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.17864, 37.67145]}"
7505,Feature,"{'id': '39930', 'modern': 'Puento romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [-6.67447, 37.36507]}"
7506,Feature,"{'id': '39931', 'modern': 'Alcantarillas', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.8615, 37.09593]}"
7507,Feature,"{'id': '39932', 'modern': 'Puente', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.14308, 36.60157]}"
7508,Feature,"{'id': '39933', 'modern': 'Jarana', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-6.14271, 36.50426]}"
7509,Feature,"{'id': '39935', 'modern': 'Puente Viejo', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.79718, 37.81592]}"
7510,Feature,"{'id': '39936', 'modern': 'Puente romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [-4.75617, 37.90416]}"
7511,Feature,"{'id': '39937', 'modern': 'Puente de Cañete', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [-4.21403, 37.87582]}"
7512,Feature,"{'id': '39938', 'modern': 'Puente romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.27144, 37.9872]}"
7513,Feature,"{'id': '39939', 'modern': 'Los Amigos', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.67923, 37.93581]}"
7514,Feature,"{'id': '39940', 'modern': 'Puente Romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.63612, 37.94796]}"
7515,Feature,"{'id': '39941', 'modern': 'Puente Mocho', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.96379, 38.27995]}"
7516,Feature,"{'id': '39942', 'modern': 'Puente de Génave', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.80317, 38.35544]}"
7517,Feature,"{'id': '39943', 'modern': 'Luco de Jiloca', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.313886, 40.969996]}"
7518,Feature,"{'id': '39944', 'modern': 'Puente romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.2654108, 39.8848766]}"
7519,Feature,"{'id': '39945', 'modern': 'Puente romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.41572, 39.40878]}"
7520,Feature,"{'id': '39947', 'modern': 'Las Ramblas', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.80575, 37.23058]}"
7521,Feature,"{'id': '39949', 'modern': 'Puente Romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.25722, 37.93613]}"
7522,Feature,"{'id': '39951', 'modern': 'Puente Romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.74862, 37.94246]}"
7523,Feature,"{'id': '39958', 'modern': 'Puente romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.53413, 37.66675]}"
7524,Feature,"{'id': '39959', 'modern': 'Los Laureles', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 200, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [-4.92196, 37.6806]}"
7525,Feature,"{'id': '39963', 'modern': 'Puente Romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.22411, 40.89526]}"
7526,Feature,"{'id': '39964', 'modern': 'Puente Romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.96363, 41.98336]}"
7527,Feature,"{'id': '39970', 'modern': 'Puente y calzada romana', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.8949759, 42.6773285]}"
7528,Feature,"{'id': '39990', 'modern': 'Puente Romano de la Raposa', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.71394, 38.91107]}"
7529,Feature,"{'id': '39991', 'modern': 'Puente Romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.70922, 38.90781]}"
7530,Feature,"{'id': '40006', 'modern': 'Ponte Romano', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.680598, 37.943933]}"
7531,Feature,"{'id': '40007', 'modern': 'Ponte de Brenhas', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.44404, 38.14644]}"
7532,Feature,"{'id': '40010', 'modern': 'Herdade da Chaminé', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.95395, 38.49777]}"
7533,Feature,"{'id': '40012', 'modern': 'Ponte Romana de São Lourenço', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '51', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [41.72126, -7.4063]}"
