id,type,properties,geometry,country
8229,Feature,"{'id': '38918', 'modern': 'Skinburness', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.359071, 54.892258]}",['GB']
8230,Feature,"{'id': '38919', 'modern': 'Cardurnock', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.295658, 54.913338]}",['GB']
8231,Feature,"{'id': '38920', 'modern': 'Herd Hill', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.289498, 54.926361]}",['GB']
8232,Feature,"{'id': '38921', 'modern': 'Pasture House', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.271508, 54.932671]}",['GB']
8233,Feature,"{'id': '38922', 'modern': 'Biglands', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.237194, 54.945156]}",['GB']
8234,Feature,"{'id': '38923', 'modern': 'Murder Loch', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.522314, 55.15266]}",['GB']
8235,Feature,"{'id': '38924', 'modern': 'Summerston Farm', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.277306, 55.921623]}",['GB']
8236,Feature,"{'id': '38929', 'modern': ""Sma' Glen"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.77103, 56.436119]}",['GB']
8237,Feature,"{'id': '38961', 'modern': ""Robin Hood's Butts"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.659504, 55.038788]}",['GB']
8238,Feature,"{'id': '38989', 'modern': 'Okehampton', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.992574, 50.746078]}",['GB']
8239,Feature,"{'id': '39000', 'modern': 'Martinhoe', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [-3.915877, 51.227493]}",['GB']
8240,Feature,"{'id': '39001', 'modern': 'Old Burrow', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [-3.73721, 51.23038]}",['GB']
8241,Feature,"{'id': '39007', 'modern': 'Abererbwll', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.679628, 52.059177]}",['GB']
8242,Feature,"{'id': '39008', 'modern': 'Blaenos', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.815562, 51.991943]}",['GB']
8243,Feature,"{'id': '39012', 'modern': 'Pen-y-Crocbren', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.687677, 52.527283]}",['GB']
8244,Feature,"{'id': '39023', 'modern': 'Lletty Canol', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.797482, 52.753031]}",['GB']
8245,Feature,"{'id': '39027', 'modern': 'Hadleigh', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.60533, 51.551853]}",['GB']
8246,Feature,"{'id': '39031', 'modern': 'Thornham', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.568174, 52.95192]}",['GB']
8247,Feature,"{'id': '39041', 'modern': 'North Stainmore', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.265084, 54.52877]}",['GB']
8248,Feature,"{'id': '39052', 'modern': 'Penrith', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.769576, 54.701061]}",['GB']
8249,Feature,"{'id': '39056', 'modern': 'Mayport Golf Course', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.472491, 54.733433]}",['GB']
8250,Feature,"{'id': '39057', 'modern': 'Risehow', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.51168, 54.700794]}",['GB']
8251,Feature,"{'id': '39058', 'modern': 'Risehow', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.513497, 54.696243]}",['GB']
8252,Feature,"{'id': '39120', 'modern': ""Elst-'t Spijk"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [5.468018, 51.986401]}",['NL']
8253,Feature,"{'id': '39125', 'modern': 'Scheveningseweg', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [4.279604, 52.096066]}",['NL']
8254,Feature,"{'id': '39126', 'modern': 'Ockenburgh', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [4.20999, 52.056477]}",['NL']
8255,Feature,"{'id': '39162', 'modern': 'Pen Bryn-Yr-Eglwys', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.568804, 53.401653]}",['GB']
8256,Feature,"{'id': '39177', 'modern': 'Stoke Hill', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.527339, 50.747505]}",['GB']
8257,Feature,"{'id': '39178', 'modern': 'St. Gennys High Cliff', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.648732, 50.717106]}",['GB']
8258,Feature,"{'id': '39179', 'modern': 'Morwenstow', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.56132, 50.898468]}",['GB']
8259,Feature,"{'id': '39181', 'modern': 'Ide', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.578125, 50.688942]}",['GB']
8260,Feature,"{'id': '39199', 'modern': 'Throp', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 79, 'endyear': 125}","{'type': 'Point', 'coordinates': [-2.577464, 54.986992]}",['GB']
8261,Feature,"{'id': '39200', 'modern': 'Haltwhistle Burn', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.447721, 54.989128]}",['GB']
8262,Feature,"{'id': '39293', 'modern': 'Aquis Querquennis', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.980556, 41.973889]}",['ES']
8263,Feature,"{'id': '39396', 'modern': 'Le Breuil', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.4498, 46.438716]}",['FR']
8264,Feature,"{'id': '39403', 'modern': 'Saint-Lary', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.490298, 43.720042]}",['FR']
8265,Feature,"{'id': '39553', 'modern': 'Sisseln', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [7.9917, 47.55313]}",['CH']
8266,Feature,"{'id': '39582', 'modern': 'Cerros del Trigo', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.34375, 37.88592]}",['ES']
8267,Feature,"{'id': '40132', 'modern': 'Lomba do Canho', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-8.04519, 40.23623]}",['PT']
8268,Feature,"{'id': '40133', 'modern': 'Alcabideque', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-8.46532, 40.10655]}",['PT']
8269,Feature,"{'id': '40139', 'modern': 'Outeiro dos Castelinhos', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.34666, 38.59658]}",['PT']
8270,Feature,"{'id': '40141', 'modern': 'Fortificação Romana de Casa Branca', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-8.10819, 38.15411]}",['PT']
8271,Feature,"{'id': '40199', 'modern': 'La Calzada de Béjar', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-5.812949, 40.408313]}",['ES']
8272,Feature,"{'id': '40476', 'modern': 'Haibach', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [13.498611, 48.574444]}",['DE']
8273,Feature,"{'id': '40772', 'modern': 'Mögglingen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [9.950663, 48.836018]}",['DE']
8274,Feature,"{'id': '40826', 'modern': 'El Capitán', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.08018, 39.24511]}",['ES']
8275,Feature,"{'id': '41860', 'modern': 'Castelo do Mau Vizinho', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-7.866383, 38.711955]}",['PT']
8276,Feature,"{'id': '43133', 'modern': 'Wyhlen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [7.7236304, 47.5433949]}",['DE']
8277,Feature,"{'id': '44384', 'modern': 'Newbrough', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.207911, 55.006296]}",['GB']
8278,Feature,"{'id': '43663', 'modern': 'Zheglitsa', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [22.807016, 43.893795]}",['BG']
8279,Feature,"{'id': '43700', 'modern': 'Kozloduy', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [23.633405, 43.78812]}",['BG']
8280,Feature,"{'id': '42042', 'modern': 'Greifenstein', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 50, 'endyear': 450}","{'type': 'Point', 'coordinates': [16.247478, 48.347633]}",['AT']
8281,Feature,"{'id': '42081', 'modern': 'Santuario della Madonna del Castello', 'latin': '[Lemine]', 'greek': '', 'ancient': 1, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [9.603514, 45.746475]}",['IT']
8282,Feature,"{'id': '42084', 'modern': 'Castello', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [9.311135, 46.089622]}",['IT']
8283,Feature,"{'id': '42367', 'modern': 'Wadi Kalalat ', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [35.41778, 23.87566]}",['EG']
8284,Feature,"{'id': '42402', 'modern': 'Domäne Falkenstein', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [10.163126, 48.601364]}",['DE']
8285,Feature,"{'id': '42521', 'modern': 'Tahunat (el-)Hawa', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [30.542684, 25.508212]}",['EG']
8286,Feature,"{'id': '42522', 'modern': 'el-Hammam', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [30.543065, 25.515801]}",['EG']
8287,Feature,"{'id': '42561', 'modern': 'Burg Mauterndorf', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [13.678333, 47.1375]}",['AT']
8288,Feature,"{'id': '42817', 'modern': 'Gmünd', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [9.77866, 47.59474]}",['AT']
8289,Feature,"{'id': '42893', 'modern': 'Burgus Gerulata 1', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.197806, 47.998142]}",['HU']
8290,Feature,"{'id': '42894', 'modern': 'Burgus Gerulata 2', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.216397, 47.962694]}",['HU']
8291,Feature,"{'id': '42895', 'modern': 'Burgus Gerulata 3', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.214475, 47.956139]}",['HU']
8292,Feature,"{'id': '42897', 'modern': 'Ad Statuas 1', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.941158, 47.740961]}",['HU']
8293,Feature,"{'id': '42898', 'modern': 'Ad Statuas 2', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.963094, 47.739425]}",['HU']
8294,Feature,"{'id': '42943', 'modern': 'Maiden Castle', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.199064, 54.513399]}",['GB']
8295,Feature,"{'id': '42944', 'modern': 'Roper Castle', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.183693, 54.49554]}",['GB']
8296,Feature,"{'id': '43019', 'modern': 'Wall of Tammishe', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [54.06125, 36.722667]}",['IR']
8297,Feature,"{'id': '43213', 'modern': 'Lanišče', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [14.1633844, 45.8884548]}",['SI']
8298,Feature,"{'id': '43350', 'modern': 'Sankt Wolfgang', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [7.70881, 47.32186]}",['CH']
8299,Feature,"{'id': '43540', 'modern': 'Khisartepe', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [25.401936, 41.711423]}",['BG']
8300,Feature,"{'id': '43543', 'modern': 'Asmadzha', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [25.41687, 41.758028]}",['BG']
8301,Feature,"{'id': '43664', 'modern': 'Gulyantsi', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [24.714389, 43.675042]}",['BG']
8302,Feature,"{'id': '43665', 'modern': 'Somovit', 'latin': 'Lucernaria burgon', 'greek': '', 'ancient': 1, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [24.780178, 43.693539]}",['BG']
8303,Feature,"{'id': '44096', 'modern': 'Matrica – 2', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [18.914083, 47.265386]}",['HU']
8304,Feature,"{'id': '44097', 'modern': 'Matrica – 4', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [18.867783, 47.181911]}",['HU']
8305,Feature,"{'id': '44098', 'modern': 'Matrica – 5', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [18.869481, 47.166608]}",['HU']
8306,Feature,"{'id': '44107', 'modern': 'Gasr Bularkan', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [14.2979, 31.822017]}",['LY']
8307,Feature,"{'id': '44111', 'modern': 'Schneeberg', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.02188, 50.78483]}",['DE']
8308,Feature,"{'id': '44112', 'modern': 'Taviers', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [4.91405, 50.62429]}",['BE']
8309,Feature,"{'id': '44113', 'modern': 'Sonsbeck', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [6.37766, 51.61619]}",['DE']
8310,Feature,"{'id': '44114', 'modern': 'Bodegraven', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [4.74569, 52.08374]}",['NL']
8311,Feature,"{'id': '44381', 'modern': 'Boothby', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 79, 'endyear': 125}","{'type': 'Point', 'coordinates': [-2.712865, 54.959273]}",['GB']
8312,Feature,"{'id': '44383', 'modern': 'Mains Rigg', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.605884, 54.979623]}",['GB']
8313,Feature,"{'id': '44385', 'modern': 'Barcombe Hill', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.340715, 54.995482]}",['GB']
8314,Feature,"{'id': '44438', 'modern': 'Dagsbourg', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [7.27295, 48.03933]}",['FR']
8315,Feature,"{'id': '44798', 'modern': 'Westerholz', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [10.85984, 48.12313]}",['DE']
8316,Feature,"{'id': '44797', 'modern': 'Untermeitingen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [10.80424, 48.15349]}",['DE']
8317,Feature,"{'id': '44789', 'modern': 'Brigetio 2', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [18.240653, 47.73245]}",['HU']
8318,Feature,"{'id': '44786', 'modern': 'Ad Mures 1', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [18.019422, 47.748244]}",['HU']
8319,Feature,"{'id': '44785', 'modern': 'Ad Mures 5', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [18.064667, 47.752803]}",['HU']
8320,Feature,"{'id': '44784', 'modern': 'Ad Mures 4', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [18.056406, 47.750597]}",['HU']
8321,Feature,"{'id': '44782', 'modern': 'Arrabona 9', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.852592, 47.734178]}",['HU']
8322,Feature,"{'id': '44781', 'modern': 'Arrabona 6', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.829067, 47.733525]}",['HU']
8323,Feature,"{'id': '44780', 'modern': 'Arrabona 5', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.773867, 47.730697]}",['HU']
8324,Feature,"{'id': '44779', 'modern': 'Arrabona 3', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.738211, 47.727825]}",['HU']
8325,Feature,"{'id': '44778', 'modern': 'Arrabona 8', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [17.726081, 47.728644]}",['HU']
8326,Feature,"{'id': '44777', 'modern': 'Arrabona 1', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [17.673003, 47.707617]}",['HU']
8327,Feature,"{'id': '44744', 'modern': 'Gemeindsberg', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '53', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [10.38816, 48.48702]}",['DE']
